Select,+,Result #,X,1,2,3,4,5,Document ID,Date Published,Family ID,Pages,Title,CPCI,CPCA,Inventor,Assignee,Application Number,Filing Date,Primary Examiner,Assistant Examiner,OR,XREF,Applicant Name,Notes,Notes/Tagged,Relevancy,C
checked,,821,,,,,,,US 11881101 B2,2024-01-23,65807753,36,Intelligent road side unit (RSU) network for automated driving,"G08G1/167;G08G1/0145;G08G1/0968;G08G1/0116;G08G1/012;G08G1/096725;G08G1/164;G08G1/166",,"Ran; Bin et al.",CAVH LLC,17/741903,2022-05-11,"Ismail; Mahmoud S",,1/1,,CAVH LLC,,,12.397314,
checked,4,822,,,,,,,US 20190096232 A1,2019-03-28,65807894,15,AUGMENTED REALITY OF A  BUILDING,"H04N7/185;G08B17/00;G08B27/001;H04N7/181",G08B13/1965,"Wedig; Kurt Joseph et al.",,16/019366,2018-06-26,,,1/1,,"ONEEVENT TECHNOLOGIES, INC.",,,20.188698,
checked,,823,,,,,,,US 11495118 B2,2022-11-08,65807894,17,Augmented reality of a building,"G08B17/00;G08B27/001;H04N7/181;H04N7/185",G08B13/1965,"Wedig; Kurt Joseph et al.","OneEvent Technologies, Inc.",16/019366,2018-06-26,"Yang; Andrew G",,1/1,,"ONEEVENT TECHNOLOGIES, INC.",,,19.734947,
checked,,824,,,,,,,US 20230109790 A1,2023-04-13,65807894,16,AUGMENTED REALITY OF A BUILDING,"H04N7/185;G08B17/00;G08B27/001;H04N7/181",G08B13/1965,"Wedig; Kurt Joseph et al.",,17/970128,2022-10-20,,,345/633,,"ONEEVENT TECHNOLOGIES, INC.",,,20.188698,
checked,,825,,,,,,,US 11875665 B2,2024-01-16,65807894,15,Augmented reality of a building,"H04N7/185;G08B17/00;H04N7/181;G08B27/001",G08B13/1965,"Wedig; Kurt Joseph et al.","OneEvent Technologies, Inc.",17/970128,2022-10-20,"Yang; Andrew G",,1/1,,"ONEEVENT TECHNOLOGIES, INC.",,,19.734947,
checked,,826,,,,,,,US 20240185705 A1,2024-06-06,65807894,15,AUGMENTED REALITY OF A  BUILDING,"H04N7/181;G08B17/00;H04N7/185;G08B27/001",G08B13/1965,"Wedig; Kurt Joseph et al.",,18/533895,2023-12-08,,,1/1,,"ONEEVENT TECHNOLOGIES, INC.",,,20.188698,
checked,11,827,,,,,,,US 20190088148 A1,2019-03-21,65720636,20,AUTONOMOUS TRANSPORTATION SYSTEM AND METHODS,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",,16/180739,2018-11-05,,,1/1,,Cybernet Systems Corp.,,,24.530325,
checked,,828,,,,,,,US 10909866 B2,2021-02-02,65720636,24,Autonomous transportation system and methods,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corp.,16/180739,2018-11-05,"Tran; Khoi H","Peche; Jorge O",1/1,,Cybernet Systems Corp.,,,24.11906,
checked,,829,,,,,,,US 20210082297 A1,2021-03-18,65720636,20,AUTONOMOUS TRANSPORTATION SYSTEM AND METHODS,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corp.,17/105066,2020-11-25,,,1/1,,Cybernet Systems Corp.,,,24.530325,
checked,,830,,,,,,,US 20210082296 A1,2021-03-18,65720636,20,AUTONOMOUS TRANSPORTATION SYSTEM AND METHODS,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corp.,17/104982,2020-11-25,,,1/1,,Cybernet Systems Corp.,,,24.530325,
checked,,831,,,,,,,US 20210104165 A1,2021-04-08,65720636,20,AUTONOMOUS TRANSPORTATION SYSTEM AND METHODS,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corp.,17/105004,2020-11-25,,,1/1,,Cybernet Systems Corp.,,,24.530325,
checked,,832,,,,,,,US 20210110726 A1,2021-04-15,65720636,20,AUTONOMOUS TRANSPORTATION SYSTEM AND METHODS,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corp.,17/105049,2020-11-25,,,1/1,,Cybernet Systems Corp.,,,24.530325,
checked,,833,,,,,,,US 20210248915 A1,2021-08-12,65720636,21,AUTONOMOUS TRANSPORTATION SYSTEM AND METHODS,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corp.,17/105026,2020-11-25,,,1/1,,Cybernet Systems Corp.,,,24.530325,
checked,,834,,,,,,,US 12046145 B2,2024-07-23,65720636,23,Autonomous transportation system and methods,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corporation,17/105026,2020-11-25,"Tran; Khoi H","Peche; Jorge O",1/1,,Cybernet Systems Corp.,,,24.11906,
checked,,835,,,,,,,US 12094355 B2,2024-09-17,65720636,23,Autonomous transportation system and methods,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corporation,17/104982,2020-11-25,"Tran; Khoi H","Peche; Jorge O",1/1,,Cybernet Systems Corp.,,,24.11906,
checked,,836,,,,,,,US 12112650 B2,2024-10-08,65720636,22,Autonomous transportation system and methods,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corporation,17/105066,2020-11-25,"Tran; Khoi H","Peche; Jorge O",1/1,,Cybernet Systems Corp.,,,24.11906,
checked,,837,,,,,,,US 12322294 B2,2025-06-03,65720636,22,Autonomous transportation system and methods,"B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/005;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;G08G9/02;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",Cybernet Systems Corporation,17/105004,2020-11-25,"Tran; Khoi H","Peche; Jorge O",1/1,,Cybernet Systems Corp.,,,24.11906,
checked,,838,,,,,,,US 20260120583 A1,2026-04-30,65720636,21,AUTONOMOUS TRANSPORTATION SYSTEM AND METHODS,"G08G1/005;G08G9/02;B60W10/04;B60W10/18;B60W10/20;B60W30/09;G01C21/20;G05D1/247;G05D1/249;G05D1/646;G05D1/81;G08G1/096716;G08G1/096725;G08G1/096783;G08G1/096791;G08G1/163;G08G1/166;H04L67/125;H04W4/02;H04W4/026;H04W4/027;H04W4/38;H04W4/44;H04W4/46","B60W2420/403;B60W2420/408;B60W2710/18;B60W2710/20;H04W4/40","Jacobus; Charles J. et al.",,19/428507,2025-12-22,,,1/1,,Cybernet Systems Corp.,,,24.530325,
checked,,839,,,,,,,US 10225005 B1,2019-03-05,65495764,62,Communication infrastructure devices and support tools for intelligent residences or businesses and communicating method with and operating intelligent electrical devices,"H02G3/14;H04L12/413;H04B10/2581;H04B10/073;H04B10/2589;H04B10/075;H02G3/12;H01R27/02;H04B10/25;H04B10/40",,"Elberbaum; David",ELBEX VIDEO LTD.,15/917135,2018-03-09,"Sandhu; Amritbir K",,1/1,,Elbex Video Ltd.,,,11.883888,
checked,1,840,,,,,,,US 20190061705 A1,2019-02-28,65436600,17,AUTOMATED CAR WASH CONVEYOR SYSTEM AND METHODS THERETO,"B60S3/04;G05D7/0623;B60S3/004;B60S3/06",,"Blackstock; Scott S.",,16/116339,2018-08-29,,,1/1,,Limin' Innovations LLC,,,18.64794,
checked,,841,,,,,,,US 10682989 B2,2020-06-16,65436600,17,Automated car wash conveyor system and methods thereto,"G05D7/0623;B60S3/06;B60S3/004;B60S3/04",,"Blackstock; Scott S.",LIMIN' INNOVATIONS LLC,16/116339,2018-08-29,"Logan; Kyle O",,1/1,,Limin' Innovations LLC,,,18.177515,
checked,5,842,,,,,,,US 20190050942 A1,2019-02-14,65274223,66,SYSTEMS AND METHODS FOR DYNAMIC REAL-TIME ANALYSIS FROM MULTI-MODAL DATA FUSION FOR CONTEXTUAL RISK IDENTIFICATION,"G06N3/02;G06N3/045;G06N3/0464;G06N3/0475;G06N3/084;G06N3/09;G06N3/091;G06N3/094;G06N5/025;G06Q40/08;G06Q50/163;G06T7/75;G06V20/20","G06F18/256;G06V10/768;H04W84/18","Dalal; Siddhartha et al.","American International Group, Inc.",15/852472,2017-12-22,,,1/1,,"American International Group, Inc.",,,37.11103,
checked,,843,,,,,,,US 20200258163 A1,2020-08-13,65274223,67,SYSTEMS AND METHODS FOR DYNAMIC REAL-TIME ANALYSIS FROM MULTI-MODAL DATA FUSION FOR CONTEXTUAL RISK IDENTIFICATION,"G06N3/02;G06N3/045;G06N3/0464;G06N3/0475;G06N3/084;G06N3/09;G06N3/091;G06N3/094;G06N5/025;G06Q40/08;G06Q50/163;G06T7/75;G06V20/20","G06F18/256;G06V10/768;H04W84/18","Dalal; Siddhartha et al.","American International Group, Inc.",16/863279,2020-04-30,,,1/1,,"American International Group, Inc.",,,37.11103,
checked,,844,,,,,,,US 10776880 B2,2020-09-15,65274223,67,Systems and methods for dynamic real-time analysis from multi-modal data fusion for contextual risk identification,"G06N3/02;G06N3/045;G06N3/0464;G06N3/0475;G06N3/084;G06N3/09;G06N3/091;G06N3/094;G06N5/025;G06Q40/08;G06Q50/163;G06T7/75;G06V20/20","G06F18/256;G06V10/768;H04W84/18","Dalal; Siddhartha et al.","American International Group, Inc.",15/852472,2017-12-22,"Shaikh; Mohammad Z","Anderson; Scott C",1/1,,"American International Group, Inc.",,,36.620865,
checked,,845,,,,,,,US 10977740 B2,2021-04-13,65274223,67,Systems and methods for dynamic real-time analysis from multi-modal data fusion for contextual risk identification,"G06N3/02;G06N3/045;G06N3/0464;G06N3/0475;G06N3/084;G06N3/09;G06N3/091;G06N3/094;G06N5/025;G06Q40/08;G06Q50/163;G06T7/75;G06V20/20","G06F18/256;G06V10/768;H04W84/18","Dalal; Siddhartha et al.","AMERICAN INTERNATIONAL GROUP, INC.",16/863279,2020-04-30,"Anderson; Scott C",,1/1,,"American International Group, Inc.",,,36.620865,
checked,,846,,,,,,,US 20210192639 A1,2021-06-24,65274223,66,SYSTEMS AND METHODS FOR DYNAMIC REAL-TIME ANALYSIS FROM MULTI- MODAL DATA FUSION FOR CONTEXTUAL RISK IDENTIFICATION,"G06N3/02;G06N3/045;G06N3/0464;G06N3/0475;G06N3/084;G06N3/09;G06N3/091;G06N3/094;G06N5/025;G06Q40/08;G06Q50/163;G06T7/75;G06V20/20","G06F18/256;G06V10/768;H04W84/18","Dalal; Siddhartha et al.","American International Group, Inc.",17/197822,2021-03-10,,,1/1,,"American International Group, Inc.",,,37.11103,
checked,,847,,,,,,,US 11875410 B2,2024-01-16,65274223,67,Systems and methods for dynamic real-time analysis from multi-modal data fusion for contextual risk identification,"G06N3/02;G06N3/045;G06N3/0464;G06N3/0475;G06N3/084;G06N3/09;G06N3/091;G06N3/094;G06N5/025;G06Q40/08;G06Q50/163;G06T7/75;G06V20/20","G06F18/256;G06V10/768;H04W84/18","Dalal; Siddhartha et al.","AMERICAN INTERNATIONAL GROUP, INC.",17/197822,2021-03-10,"Anderson; Scott C",,1/1,,"American International Group, Inc.",,,36.620865,
checked,1,848,,,,,,,US 20190049274 A1,2019-02-14,65274815,19,APPARATUS AND SYSTEM FOR BUILDING MONITORING,"G01D11/30;G01M5/0075;G01D21/00",,"Browning; David W. et al.",,15/821537,2017-11-22,,,1/1,,Intel Corporation,,,20.613106,
checked,,849,,,,,,,US 10732011 B2,2020-08-04,65274815,19,Apparatus and system for building monitoring,"G01D11/30;G01D21/00;G01M5/0075",,"Browning; David W. et al.",Intel Corporation,15/821537,2017-11-22,"Larkin; Daniel S",,1/1,,Intel Corporation,,,20.120342,
checked,2,850,,,,,,,US 20190041850 A1,2019-02-07,65229524,12,AUTONOMOUS VEHICLE MODE REGULATOR,"B60W60/0059;G08G1/096725;B60W50/029;B60W50/082;B60W50/12;B60W60/0051;G08G1/0116;G08G1/0967;G08G1/09675;G08G1/096783","B60W2050/0075;B60W2050/0295;B60W2050/0297;B60W2555/60;B60W2556/45;B60W2556/55","Chase; Arnold et al.",,16/056017,2018-08-06,,,1/1,,"Chase; Arnold,Chase; William",,,20.329346,
checked,,851,,,,,,,US 11231709 B2,2022-01-25,65229524,14,Autonomous vehicle mode regulator,"B60W60/0059;G08G1/096725;B60W50/029;B60W50/082;B60W50/12;B60W60/0051;G08G1/0116;G08G1/0967;G08G1/09675;G08G1/096783","B60W2050/0075;B60W2050/0295;B60W2050/0297;B60W2555/60;B60W2556/45;B60W2556/55","Chase; Arnold et al.",,16/056017,2018-08-06,"Ismail; Mahmoud S","Anfinrud; Gabriel",1/1,,"Chase; Arnold,Chase; William",,,19.69569,
checked,,852,,,,,,,US 20220147043 A1,2022-05-12,65229524,13,AUTONOMOUS VEHICLE MODE REGULATOR,"B60W60/0059;G08G1/096725;B60W50/029;B60W50/082;B60W50/12;B60W60/0051;G08G1/0116;G08G1/0967;G08G1/09675;G08G1/096783","B60W2050/0075;B60W2050/0295;B60W2050/0297;B60W2555/60;B60W2556/45;B60W2556/55","Chase; Arnold et al.",,17/582226,2022-01-24,,,1/1,,"Chase; Arnold,Chase; William",,,20.329346,
checked,1,853,,,,,,,US 20190036594 A1,2019-01-31,65004358,16,RADIO REPEATER SELECTION APPARATUS AND MACHINE LEARNING DEVICE,"G06N3/0499;G06N3/092;G06N3/08;G06N20/00;H04B7/155;H04B7/14",,"TAKAOKI; Hidesato",,16/048674,2018-07-30,,,1/1,,FANUC CORPORATION,,,39.10399,
checked,,854,,,,,,,US 10727930 B2,2020-07-28,65004358,17,Radio repeater selection apparatus and machine learning device,"H04B7/14;G06N3/0499;G06N3/08;G06N20/00;H04B7/155;G06N3/092",,"Takaoki; Hidesato",FANUC CORPORATION,16/048674,2018-07-30,"Sefcheck; Gregory B","Esmaeilian; Majid",1/1,,FANUC CORPORATION,,,38.77494,
checked,3,855,,,,,,,US 20190026886 A1,2019-01-24,65016424,29,INFRASTRUCTURE MONITORING SYSTEM ON AUTONOMOUS VEHICLES,"G01C21/3438;G05D1/0027;G05D1/0291;G05D1/0297;G06F16/29;G06Q30/0205;G06T7/0004;G06V20/56;G06V20/582;G06V20/584;G06V20/586;G06V20/588;G06V20/597;G08G1/0112;G08G1/0175;G08G1/143;G08G1/148;G08G1/20","G06N20/00;G06N5/025;G06T2207/10044;G06T2207/30184;G06T2207/30256","FERGUSON; David et al.",,16/040432,2018-07-19,,,1/1,,"Nuro, Inc.",,,24.227402,
checked,,856,,,,,,,US 20190043355 A1,2019-02-07,65016424,39,REAL-TIME VIOLATIONS AND SAFETY MONITORING SYSTEM ON AUTONOMOUS VEHICLES,"G01C21/3438;G05D1/0027;G05D1/0291;G05D1/0297;G06F16/29;G06Q30/0205;G06T7/0004;G06V20/56;G06V20/582;G06V20/584;G06V20/586;G06V20/588;G06V20/597;G08G1/0112;G08G1/0175;G08G1/143;G08G1/148;G08G1/20","G06N20/00;G06N5/025;G06T2207/10044;G06T2207/30184;G06T2207/30256","FERGUSON; David et al.",,16/040437,2018-07-19,,,1/1,,"Nuro, Inc.",,,27.217817,
checked,,857,,,,,,,US 11449050 B2,2022-09-20,65016424,39,Real-time violations and safety monitoring system on autonomous vehicles,"G01C21/3438;G05D1/0027;G05D1/0291;G05D1/0297;G06F16/29;G06Q30/0205;G06T7/0004;G06V20/56;G06V20/582;G06V20/584;G06V20/586;G06V20/588;G06V20/597;G08G1/0112;G08G1/0175;G08G1/143;G08G1/148;G08G1/20","G06N20/00;G06N5/025;G06T2207/10044;G06T2207/30184;G06T2207/30256","Ferguson; David et al.","Nuro, Inc.",16/040437,2018-07-19,"Haile; Benyam",,1/1,,"Nuro, Inc.",,,26.813591,
checked,,858,,,,,,,US 11467574 B2,2022-10-11,65016424,32,Infrastructure monitoring system on autonomous vehicles,"G01C21/3438;G05D1/0027;G05D1/0291;G05D1/0297;G06F16/29;G06Q30/0205;G06T7/0004;G06V20/56;G06V20/582;G06V20/584;G06V20/586;G06V20/588;G06V20/597;G08G1/0112;G08G1/0175;G08G1/143;G08G1/148;G08G1/20","G06N20/00;G06N5/025;G06T2207/10044;G06T2207/30184;G06T2207/30256","Ferguson; David et al.","Nuro, Inc.",16/040432,2018-07-19,"Nolan; Peter D","Smith-Stewart; Demetra R",1/1,,"Nuro, Inc.",,,23.484718,
checked,,859,,,,,,,US 10181161 B1,2019-01-15,58643510,42,Autonomous communication feature use,"B60Q9/00;B60R21/00;B60W40/09;G01S19/48;G05B15/02;G06F30/20;G06Q10/0635;G06Q20/0855;G06Q40/04;G06Q40/08;G06V20/597;G07C5/008;G07C5/08;G07C5/0808;G07C5/0816;G08B21/06;G08B25/08;G08G1/005;G08G1/096725;G08G1/096741;G08G1/09675;G08G1/096758;G08G1/096775;G08G1/096783;G08G1/096791;G08G1/143;G08G1/147;G08G1/164;G08G1/165;G08G1/166;G08G1/167;G08G1/205;H04L67/12;H04W4/44;H04W4/90","B60Q11/005;B60R2021/0027;B60W2040/0818;B60W2050/0095;B60W2050/0096;G01S13/931;G01S15/931;G01S17/931;G01S19/13;G01S2013/9318;G06F30/15;G06F30/20;G06Q50/40;G07C5/085;H04W4/46","Konrardy; Blake et al.",STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,14/713194,2015-05-15,"Tran; Hai",,1/1,,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,,,20.317123,
checked,1,860,,,,,,,US 20180374038 A1,2018-12-27,60781992,18,AUTONOMOUS WIRELESS MOBILE ASSET MONITORING SYSTEM,"G06Q10/0833;G01S7/5273;G01S7/529;G01S15/04;G01S15/10;G01S15/88;G06Q10/087;G06Q10/0877;H01Q21/064;H04B11/00;H04W52/0277","H04W4/38;Y02D30/70","Fry; Robert James et al.",,15/848581,2017-12-20,,,1/1,,Skywave Mobile Communications Inc.,,,20.14859,
checked,,861,,,,,,,US 11481714 B2,2022-10-25,60781992,19,Autonomous wireless mobile asset monitoring system,"G06Q10/0833;G01S7/5273;G01S7/529;G01S15/04;G01S15/10;G01S15/88;G06Q10/087;G06Q10/0877;H01Q21/064;H04B11/00;H04W52/0277","H04W4/38;Y02D30/70","Fry; Robert James et al.",SKYWAVE MOBILE COMMUNICATIONS INC.,15/848581,2017-12-20,"Gelin; Jean A",,1/1,,Skywave Mobile Communications Inc.,,,19.356524,
checked,3,862,,,,,,,US 20180375947 A1,2018-12-27,64693721,22,AUTOMATED COMMUNICATION-BASED INTELLIGENCE ENGINE,"H04W4/21;G06Q30/0201;H04L67/10;H04L51/56;H04L67/535;H04L51/02;G06Q30/02;H04L51/52",,"Hodges; Daniel et al.","Numberai, Inc.",16/015935,2018-06-22,,,1/1,,"Numberai, Inc.",,,31.651798,
checked,,863,,,,,,,US 10917483 B2,2021-02-09,64693721,23,Automated communication-based intelligence engine,"H04L51/52;H04W4/21;H04L51/56;H04L51/02;H04L67/10;G06Q30/02;G06Q30/0201;H04L67/535",,"Hodges; Daniel et al.","NumberAI, Inc.",16/015935,2018-06-22,"Jacobs; Lashonda T",,1/1,,"Numberai, Inc.",,,31.04274,
checked,,864,,,,,,,US 20210136164 A1,2021-05-06,64693721,23,AUTOMATED COMMUNICATION-BASED INTELLIGENCE ENGINE,"H04L51/52;H04L67/535;G06Q30/0201;G06Q30/02;H04L51/02;H04W4/21;H04L51/56;H04L67/10",,"Hodges; Daniel et al.","Numberai, Inc.",17/143367,2021-01-07,,,1/1,,"Numberai, Inc.",,,31.651798,
checked,,865,,,,,,,US 11553055 B2,2023-01-10,64693721,22,Automated communication-based intelligence engine,"H04L51/56;G06Q30/02;G06Q30/0201;H04L67/535;H04L51/02;H04L67/10;H04W4/21;H04L51/52",,"Hodges; Daniel et al.","NumberAI, Inc.",17/143367,2021-01-07,"Jacobs-Burton; Lashonda",,1/1,,"Numberai, Inc.",,,31.04274,
checked,1,866,,,,,,,US 20180358910 A1,2018-12-13,56985611,10,ELECTRICAL DRIVE FOR AN INDUSTRIAL ROBOT,"B25J9/0009;B25J19/0004;H02P29/0241;H02P3/22;H02P27/08;H02M7/53871",,"Mayr; Franz",,15/775344,2016-09-20,,,1/1,,KEBA  AG,,,15.914981,
checked,,867,,,,,,,US 10516351 B2,2019-12-24,56985611,10,Electrical drive for an industrial robot,"B25J9/0009;B25J19/0004;H02M7/53871;H02P3/22;H02P29/0241;H02P27/08",,"Mayr; Franz",KEBA AG,15/775344,2016-09-20,"Duda; Rina I",,1/1,,KEBA AG,,,15.261422,
checked,2,868,,,,,,,US 20180354143 A1,2018-12-13,64562063,33,ROBOTS WITH DYNAMICALLY CONTROLLED POSITION OF CENTER OF MASS,"B25J19/0008;B25J19/0012;B25J19/002;B25J9/0009;B62D57/032;G05D1/0891;G06F21/00;H04L63/0281;H04L63/029","G05B2219/40298;G05B2219/40465;G06N3/02","Dorfman; Benjamin F.",,16/005109,2018-06-11,,,1/1,,"Dorfman; Benjamin F.",,,33.64537,
checked,,869,,,,,,,US 20210069918 A1,2021-03-11,64562063,39,ROBOTS WITH DYNAMICALLY CONTROLLED POSITION OF CENTER OF MASS,"B25J19/0008;B25J19/0012;B25J19/002;B25J9/0009;B62D57/032;G05D1/0891;G06F21/00;H04L63/0281;H04L63/029","G05B2219/40298;G05B2219/40465;G06N3/02","Dorfman; Benjamin F.",,17/064894,2020-10-07,,,1/1,,"Dorfman; Benjamin F.",,,33.64537,
checked,,870,,,,,,,US 11260545 B2,2022-03-01,64562063,39,Robots with dynamically controlled position of center of mass,"B25J19/0008;B25J19/0012;B25J19/002;B25J9/0009;B62D57/032;G05D1/0891;G06F21/00;H04L63/0281;H04L63/029","G05B2219/40298;G05B2219/40465;G06N3/02","Dorfman; Benjamin F.",,17/064894,2020-10-07,"Boehler; Anne Marie M",,1/1,,"Dorfman; Benjamin F.",,,33.039703,
checked,,871,,,,,,,US 20180347752 A1,2018-12-06,58762772,9,WORKSITE SAFETY DEVICE USING LIDAR,"G01S17/89;G01S17/88;G08B21/02;F16P3/144;G08B21/22;G01S17/32",,"COSTELLO; Neil et al.",,15/779243,2016-11-18,,,1/1,,VHS IP PTY LTD,,,21.138147,
checked,1,872,,,,,,,US 20180341535 A1,2018-11-29,62492389,18,SYSTEMS AND METHODS FOR COGNITIVE CONTROL OF DATA ACQUISITION FOR EFFICIENT FAULT DIAGNOSIS,"G06V20/176;G05B23/0208;G06F11/079;G06N7/01;G06N3/006;G06N5/022;G06N5/02;G06F11/0721",,"SHARMA; Hrishikesh et al.",TATA CONSULTANCY SERVICES LIMITED,15/980188,2018-05-15,,,1/1,,TATA CONSULTANCY SERVICES LIMITED,,,13.046606,
checked,,873,,,,,,,US 10628253 B2,2020-04-21,62492389,18,Systems and methods for cognitive control of data acquisition for efficient fault diagnosis,"G05B23/0208;G06N7/01;G06N5/02;G06N3/006;G06N5/022;G06F11/0721;G06V20/176;G06F11/079",,"Sharma; Hrishikesh et al.",Tata Consultancy Services Limited,15/980188,2018-05-15,"Gibson; Jonathan D",,1/1,,TATA CONSULTANCY SERVICES LIMITED,,,12.581306,
checked,1,874,,,,,,,US 20180330238 A1,2018-11-15,64096214,29,"SYSTEMS AND METHODS TO ENABLE CONTINUAL, MEMORY-BOUNDED LEARNING IN ARTIFICIAL INTELLIGENCE AND DEEP LEARNING CONTINUOUSLY OPERATING APPLICATIONS ACROSS NETWORKED COMPUTE EDGES","G06F18/23211;G06F18/2413;G06F18/40;G06N3/0409;G06N3/045;G06N3/0464;G06N3/0495;G06N3/08;G06N3/082;G06N3/084;G06N3/0895;G06N3/09;G06N3/098;G06N3/0985;G06V10/255;G06V10/454;G06V10/764;G06V10/82;G06V10/95;G06V20/17",G06V20/13,"Luciw; Matthew et al.",,15/975280,2018-05-09,,,1/1,,"Neurala, Inc.",,,39.292282,
